feature_index,feature_name,description,category,importance_score
f122,vpd_lag_2h,VPD lag 2h,Lagged,7081.10400390625
f169,sw_in_min_168h,Shortwave radiation 168h-hour minimum,Rolling,7022.11328125
f160,rh_min_168h,Relative humidity 168h-hour minimum,Rolling,6933.8984375
f166,sw_in_min_72h,Shortwave radiation 72h-hour minimum,Rolling,6767.10546875
f12,day_of_week,Day of week,Temporal,6634.4716796875
f22,solar_hour_cos,Cosine of solar hour,Temporal,6604.28759765625
f34,is_winter,Winter season indicator,Temporal,6553.41357421875
f214,wind_vpd_interaction,Wind × VPD interaction,Interaction,6152.29150390625
f199,vpd_rate_1h,VPD rate of change 1h,Rate of Change,5815.53076171875
f7,ext_rad,Extraterrestrial radiation,Environmental,5787.53857421875
f173,sw_in_max_336h,Shortwave radiation 336h-hour maximum,Rolling,5688.953125
f23,solar_day_sin,Sine of solar day,Temporal,5665.31396484375
f224,mean_annual_temp,Mean Annual Temp,Other,5617.6162109375
f13,hour_sin,Sine of hour (cyclical),Temporal,5444.69091796875
f31,is_spring,Spring season indicator,Temporal,5356.27978515625
f151,ppfd_in_lag_1h,PPFD lag 1h,Lagged,5335.3056640625
f247,igbp_code,Igbp Code,Ecological,5304.3935546875
f184,ta_min_72h,Temperature 72h-hour minimum,Rolling,5298.39501953125
f78,sw_in_std_12h,Shortwave radiation 12h-hour standard deviation,Rolling,5252.1708984375
f24,solar_day_cos,Cosine of solar day,Temporal,5092.07958984375
f21,solar_hour_sin,Sine of solar hour,Temporal,4957.81298828125
f256,terrain_code,Terrain Code,Identity,4836.87158203125
f19,solar_hour,Solar hour,Temporal,4796.67041015625
f265,sand_percentage,Sand Percentage,Soil,4764.3486328125
f162,rh_range_168h,Relative humidity 168h-hour range,Rolling,4763.6572265625
f80,sw_in_std_24h,Shortwave radiation 24h-hour standard deviation,Rolling,4756.6611328125
f146,swc_shallow_lag_2h,Soil water content lag 2h,Lagged,4689.43798828125
f178,vpd_min_168h,VPD 168h-hour minimum,Rolling,4653.43896484375
f258,pl_social_code,Pl Social Code,Structural,4548.14208984375
f37,ta_mean_3h,Temperature 3h-hour mean,Rolling,4529.8115234375
f67,vpd_mean_168h,VPD 168h-hour mean,Rolling,4494.1884765625
f56,vpd_std_3h,VPD 3h-hour standard deviation,Rolling,4474.48876953125
f26,is_peak_sunlight,Peak sunlight indicator (10-16h),Temporal,4469.099609375
f216,ppfd_efficiency,PPFD efficiency,Other,4444.80908203125
f250,tree_volume_index,Tree Volume Index,Interaction,4436.28076171875
f181,vpd_min_336h,VPD 336h-hour minimum,Rolling,4330.71533203125
f155,ppfd_in_lag_12h,PPFD lag 12h,Lagged,4297.51806640625
f96,rh_std_12h,Relative humidity 12h-hour standard deviation,Rolling,4295.41259765625
f47,ta_mean_72h,Temperature 72h-hour mean,Rolling,4233.078125
f233,n_trees,N Trees,Other,4190.86669921875
f157,rh_min_72h,Relative humidity 72h-hour minimum,Rolling,4176.466796875
f159,rh_range_72h,Relative humidity 72h-hour range,Rolling,4155.69970703125
f99,rh_mean_48h,Relative humidity 48h-hour mean,Rolling,4099.48583984375
f2,sw_in,Shortwave incoming radiation,Environmental,4014.235107421875
f120,rh_lag_24h,Relative humidity lag 24h,Lagged,3877.650146484375
f60,vpd_std_12h,VPD 12h-hour standard deviation,Rolling,3853.222900390625
f192,ta_range_336h,Temperature 336h-hour range,Rolling,3847.1767578125
f269,humidity_soil_interaction,Humidity × soil interaction,Interaction,3815.1044921875
f253,koppen_geiger_code_encoded,Koppen Geiger Code Encoded,Climate,3808.890869140625
f152,ppfd_in_lag_2h,PPFD lag 2h,Lagged,3746.5341796875
f65,vpd_mean_72h,VPD 72h-hour mean,Rolling,3654.571533203125
f11,year,Year,Temporal,3643.40869140625
f202,ta_rate_1h,Temperature rate of change 1h,Rate of Change,3578.25048828125
f156,ppfd_in_lag_24h,PPFD lag 24h,Lagged,3454.89013671875
f116,rh_lag_2h,Relative humidity lag 2h,Lagged,3429.16748046875
f180,vpd_range_168h,VPD 168h-hour range,Rolling,3408.247802734375
f240,pl_sapw_area,Pl Sapw Area,Structural,3348.614013671875
f260,tree_age_class_code,Tree Age Class Code,Structural,3316.153076171875
f190,ta_min_336h,Temperature 336h-hour minimum,Rolling,3265.122314453125
f141,precip_lag_3h,Precipitation lag 3h,Lagged,3256.142333984375
f111,ta_lag_3h,Temperature lag 3h,Lagged,3243.97705078125
f101,rh_mean_72h,Relative humidity 72h-hour mean,Rolling,3234.150634765625
f170,sw_in_max_168h,Shortwave radiation 168h-hour maximum,Rolling,3224.805419921875
f63,vpd_mean_48h,VPD 48h-hour mean,Rolling,3206.59765625
f32,is_summer,Summer season indicator,Temporal,3198.9150390625
f242,climate_zone_code,Climate Zone Code,Climate,3195.382080078125
f182,vpd_max_336h,VPD 336h-hour maximum,Rolling,3183.234375
f212,temp_humidity_ratio,Temperature/humidity ratio,Interaction,3136.04296875
f36,hours_since_sunset,Hours since sunset,Temporal,3131.6923828125
f218,stomatal_conductance_proxy,Stomatal conductance proxy,Other,3113.49072265625
f189,ta_range_168h,Temperature 168h-hour range,Rolling,3078.03173828125
f241,pl_sapw_depth,Pl Sapw Depth,Structural,3031.929931640625
f121,vpd_lag_1h,VPD lag 1h,Lagged,3026.513671875
f39,ta_mean_6h,Temperature 6h-hour mean,Rolling,3021.2060546875
f167,sw_in_max_72h,Shortwave radiation 72h-hour maximum,Rolling,3017.95751953125
f223,elevation,Elevation,Geographic,3001.325439453125
f140,precip_lag_2h,Precipitation lag 2h,Lagged,2993.2724609375
f161,rh_max_168h,Relative humidity 168h-hour maximum,Rolling,2990.86669921875
f168,sw_in_range_72h,Shortwave radiation 72h-hour range,Rolling,2970.820556640625
f268,temp_soil_interaction,Temperature × soil interaction,Interaction,2893.851806640625
f29,is_afternoon,Afternoon indicator (12-18h),Temporal,2824.907470703125
f248,social_status_code,Social Status Code,Identity,2784.84423828125
f213,light_efficiency,Light efficiency,Other,2760.0869140625
f14,hour_cos,Cosine of hour (cyclical),Temporal,2754.571044921875
f25,is_daylight,Daylight indicator (6-18h),Temporal,2717.729736328125
f75,sw_in_mean_6h,Shortwave radiation 6h-hour mean,Rolling,2688.74365234375
f245,leaf_habit_code,Leaf Habit Code,Ecological,2650.49951171875
f176,vpd_max_72h,VPD 72h-hour maximum,Rolling,2613.795654296875
f165,rh_range_336h,Relative humidity 336h-hour range,Rolling,2597.328369140625
f46,ta_std_48h,Temperature 48h-hour standard deviation,Rolling,2561.23193359375
f142,precip_lag_6h,Precipitation lag 6h,Lagged,2559.932373046875
f243,latitude_abs,Latitude Abs,Other,2542.96826171875
f123,vpd_lag_3h,VPD lag 3h,Lagged,2500.019775390625
f132,sw_in_lag_24h,Shortwave radiation lag 24h,Lagged,2490.980224609375
f232,soil_depth,Soil Depth,Soil,2478.120849609375
f215,radiation_temp_interaction,Radiation × temperature interaction,Interaction,2473.6689453125
f204,ta_rate_24h,Temperature rate of change 24h,Rate of Change,2423.474365234375
f175,vpd_min_72h,VPD 72h-hour minimum,Rolling,2394.592041015625
f207,precip_cum_168h,Cumulative precipitation 168h,Cumulative,2376.66015625
f177,vpd_range_72h,VPD 72h-hour range,Rolling,2362.794189453125
f10,month,Month,Temporal,2312.017333984375
f49,ta_mean_168h,Temperature 168h-hour mean,Rolling,2308.7490234375
f266,silt_percentage,Silt Percentage,Soil,2295.31787109375
f90,sw_in_std_720h,Shortwave radiation 720h-hour standard deviation,Rolling,2291.619384765625
f103,rh_mean_168h,Relative humidity 168h-hour mean,Rolling,2285.725830078125
f217,temp_deviation,Temperature deviation from optimal (25°C),Domain,2264.273193359375
f244,aridity_index,Aridity Index,Interaction,2226.21875
f154,ppfd_in_lag_6h,PPFD lag 6h,Lagged,2222.044677734375
f185,ta_max_72h,Temperature 72h-hour maximum,Rolling,2190.252197265625
f69,vpd_mean_336h,VPD 336h-hour mean,Rolling,2156.78369140625
f16,day_cos,Cosine of day of year (cyclical),Temporal,2139.7470703125
f179,vpd_max_168h,VPD 168h-hour maximum,Rolling,2098.630126953125
f93,rh_mean_6h,Relative humidity 6h-hour mean,Rolling,2097.930908203125
f235,pl_age,Pl Age,Structural,2045.4884033203125
f252,measurement_frequency,Measurement Frequency,Metadata,1961.3494873046875
f234,measurement_timestep,Measurement Timestep,Metadata,1950.00927734375
f45,ta_mean_48h,Temperature 48h-hour mean,Rolling,1944.132568359375
f135,ws_lag_3h,Wind speed lag 3h,Lagged,1936.7969970703125
f262,pl_species_code,Pl Species Code,Ecological,1930.11328125
f174,sw_in_range_336h,Shortwave radiation 336h-hour range,Rolling,1912.682861328125
f74,sw_in_std_3h,Shortwave radiation 3h-hour standard deviation,Rolling,1912.6380615234373
f257,growth_condition_code,Growth Condition Code,Identity,1877.12548828125
f188,ta_max_168h,Temperature 168h-hour maximum,Rolling,1870.9141845703125
f1,rh,Relative humidity,Environmental,1807.64599609375
f131,sw_in_lag_12h,Shortwave radiation lag 12h,Lagged,1764.693603515625
f61,vpd_mean_24h,VPD 24h-hour mean,Rolling,1762.55224609375
f92,rh_std_3h,Relative humidity 3h-hour standard deviation,Rolling,1750.8076171875
f249,sapwood_leaf_ratio,Sapwood to leaf area ratio,Interaction,1726.8797607421875
f237,pl_height,Pl Height,Structural,1717.991943359375
f236,pl_dbh,Pl Dbh,Structural,1713.986328125
f147,swc_shallow_lag_3h,Soil water content lag 3h,Lagged,1709.898193359375
f50,ta_std_168h,Temperature 168h-hour standard deviation,Rolling,1706.9677734375
f64,vpd_std_48h,VPD 48h-hour standard deviation,Rolling,1705.7723388671875
f115,rh_lag_1h,Relative humidity lag 1h,Lagged,1691.642333984375
f198,sw_in_rate_24h,Shortwave radiation rate of change 24h,Rate of Change,1681.15087890625
f208,sw_in_cum_24h,Cumulative shortwave radiation 24h,Cumulative,1658.64697265625
f68,vpd_std_168h,VPD 168h-hour standard deviation,Rolling,1648.0023193359375
f187,ta_min_168h,Temperature 168h-hour minimum,Rolling,1618.969970703125
f94,rh_std_6h,Relative humidity 6h-hour standard deviation,Rolling,1609.8492431640625
f148,swc_shallow_lag_6h,Soil water content lag 6h,Lagged,1594.96142578125
f222,longitude,Longitude,Geographic,1583.7353515625
f27,is_weekend,Weekend indicator,Temporal,1548.7255859375
f70,vpd_std_336h,VPD 336h-hour standard deviation,Rolling,1544.4112548828125
f158,rh_max_72h,Relative humidity 72h-hour maximum,Rolling,1542.62109375
f136,ws_lag_6h,Wind speed lag 6h,Lagged,1532.9173583984375
f105,rh_mean_336h,Relative humidity 336h-hour mean,Rolling,1526.2547607421875
f172,sw_in_min_336h,Shortwave radiation 336h-hour minimum,Rolling,1525.29345703125
f106,rh_std_336h,Relative humidity 336h-hour standard deviation,Rolling,1516.2042236328125
f128,sw_in_lag_2h,Shortwave radiation lag 2h,Lagged,1490.5272216796875
f133,ws_lag_1h,Wind speed lag 1h,Lagged,1486.3958740234375
f100,rh_std_48h,Relative humidity 48h-hour standard deviation,Rolling,1459.5274658203125
f112,ta_lag_6h,Temperature lag 6h,Lagged,1446.660400390625
f55,vpd_mean_3h,VPD 3h-hour mean,Rolling,1439.7618408203125
f52,ta_std_336h,Temperature 336h-hour standard deviation,Rolling,1437.6749267578125
f238,pl_leaf_area,Pl Leaf Area,Structural,1419.3194580078125
f48,ta_std_72h,Temperature 72h-hour standard deviation,Rolling,1394.2740478515625
f54,ta_std_720h,Temperature 720h-hour standard deviation,Rolling,1386.8607177734375
f66,vpd_std_72h,VPD 72h-hour standard deviation,Rolling,1355.6470947265625
f163,rh_min_336h,Relative humidity 336h-hour minimum,Rolling,1353.6727294921875
f17,month_sin,Sine of month (cyclical),Temporal,1352.14453125
f51,ta_mean_336h,Temperature 336h-hour mean,Rolling,1347.75048828125
f109,ta_lag_1h,Temperature lag 1h,Lagged,1346.1932373046875
f267,water_stress_index,Water stress index,Interaction,1338.8436279296875
f57,vpd_mean_6h,VPD 6h-hour mean,Rolling,1331.328369140625
f104,rh_std_168h,Relative humidity 168h-hour standard deviation,Rolling,1326.9088134765625
f114,ta_lag_24h,Temperature lag 24h,Lagged,1302.61279296875
f183,vpd_range_336h,VPD 336h-hour range,Rolling,1259.5147705078125
f41,ta_mean_12h,Temperature 12h-hour mean,Rolling,1241.611572265625
f95,rh_mean_12h,Relative humidity 12h-hour mean,Rolling,1233.585693359375
f30,is_night,Night indicator,Temporal,1221.2274169921875
f98,rh_std_24h,Relative humidity 24h-hour standard deviation,Rolling,1216.257080078125
f110,ta_lag_2h,Temperature lag 2h,Lagged,1212.0626220703125
f108,rh_std_720h,Relative humidity 720h-hour standard deviation,Rolling,1203.4954833984375
f150,swc_shallow_lag_24h,Soil water content lag 24h,Lagged,1203.137939453125
f72,vpd_std_720h,VPD 720h-hour standard deviation,Rolling,1202.233154296875
f82,sw_in_std_48h,Shortwave radiation 48h-hour standard deviation,Rolling,1191.147705078125
f164,rh_max_336h,Relative humidity 336h-hour maximum,Rolling,1182.6295166015625
f97,rh_mean_24h,Relative humidity 24h-hour mean,Rolling,1169.1536865234375
f225,mean_annual_precip,Mean Annual Precip,Other,1153.9110107421875
f191,ta_max_336h,Temperature 336h-hour maximum,Rolling,1149.8792724609375
f89,sw_in_mean_720h,Shortwave radiation 720h-hour mean,Rolling,1144.1578369140625
f134,ws_lag_2h,Wind speed lag 2h,Lagged,1113.1715087890625
f186,ta_range_72h,Temperature 72h-hour range,Rolling,1111.4925537109375
f38,ta_std_3h,Temperature 3h-hour standard deviation,Rolling,1108.3402099609375
f3,ws,Wind speed,Environmental,1093.6268310546875
f117,rh_lag_3h,Relative humidity lag 3h,Lagged,1086.340576171875
f53,ta_mean_720h,Temperature 720h-hour mean,Rolling,1071.24365234375
f107,rh_mean_720h,Relative humidity 720h-hour mean,Rolling,1059.83056640625
f171,sw_in_range_168h,Shortwave radiation 168h-hour range,Rolling,1052.123046875
f119,rh_lag_12h,Relative humidity lag 12h,Lagged,1012.6880493164062
f0,ta,Air temperature,Environmental,1002.7067260742188
f130,sw_in_lag_6h,Shortwave radiation lag 6h,Lagged,957.1957397460938
f118,rh_lag_6h,Relative humidity lag 6h,Lagged,955.4725341796876
f62,vpd_std_24h,VPD 24h-hour standard deviation,Rolling,949.9163208007812
f43,ta_mean_24h,Temperature 24h-hour mean,Rolling,939.51416015625
f59,vpd_mean_12h,VPD 12h-hour mean,Rolling,916.1907348632812
f83,sw_in_mean_72h,Shortwave radiation 72h-hour mean,Rolling,906.2348022460938
f239,pl_bark_thick,Pl Bark Thick,Structural,839.17578125
f102,rh_std_72h,Relative humidity 72h-hour standard deviation,Rolling,813.1061401367188
f203,ta_rate_6h,Temperature rate of change 6h,Rate of Change,792.1688842773438
f127,sw_in_lag_1h,Shortwave radiation lag 1h,Lagged,787.2603759765625
f77,sw_in_mean_12h,Shortwave radiation 12h-hour mean,Rolling,783.821533203125
f91,rh_mean_3h,Relative humidity 3h-hour mean,Rolling,775.0361938476562
f221,latitude,Latitude,Geographic,774.0673828125
f71,vpd_mean_720h,VPD 720h-hour mean,Rolling,772.9705810546875
f73,sw_in_mean_3h,Shortwave radiation 3h-hour mean,Rolling,754.108642578125
f124,vpd_lag_6h,VPD lag 6h,Lagged,731.377685546875
f210,vpd_ppfd_interaction,VPD × PPFD interaction,Interaction,694.7276000976562
f87,sw_in_mean_336h,Shortwave radiation 336h-hour mean,Rolling,676.6776733398438
f113,ta_lag_12h,Temperature lag 12h,Lagged,644.145751953125
f197,sw_in_rate_6h,Shortwave radiation rate of change 6h,Rate of Change,629.2449951171875
f86,sw_in_std_168h,Shortwave radiation 168h-hour standard deviation,Rolling,612.32470703125
f88,sw_in_std_336h,Shortwave radiation 336h-hour standard deviation,Rolling,577.6491088867188
f81,sw_in_mean_48h,Shortwave radiation 48h-hour mean,Rolling,469.7626647949219
f85,sw_in_mean_168h,Shortwave radiation 168h-hour mean,Rolling,467.1087036132813
f84,sw_in_std_72h,Shortwave radiation 72h-hour standard deviation,Rolling,456.551513671875
f219,wind_stress,Wind stress,Other,444.092041015625
f79,sw_in_mean_24h,Shortwave radiation 24h-hour mean,Rolling,401.5376586914063
f125,vpd_lag_12h,VPD lag 12h,Lagged,390.0784912109375
f195,rh_rate_24h,Relative humidity rate of change 24h,Rate of Change,341.7709045410156
f126,vpd_lag_24h,VPD lag 24h,Lagged,243.67877197265625
f139,precip_lag_1h,Precipitation lag 1h,Lagged,229.75624084472656
f138,ws_lag_24h,Wind speed lag 24h,Lagged,104.335205078125
f137,ws_lag_12h,Wind speed lag 12h,Lagged,73.42772674560547
f28,is_morning,Morning indicator (6-12h),Temporal,28.487531661987305
