feature_index,feature_name,description,category,importance_score
f115,rh_lag_1h,Relative humidity lag 1h,Lagged,861.81591796875
f112,ta_lag_6h,Temperature lag 6h,Lagged,859.2468872070312
f178,vpd_min_168h,VPD 168h-hour minimum,Rolling,857.731201171875
f104,rh_std_168h,Relative humidity 168h-hour standard deviation,Rolling,842.802001953125
f164,rh_max_336h,Relative humidity 336h-hour maximum,Rolling,835.9552001953125
f114,ta_lag_24h,Temperature lag 24h,Lagged,835.6209716796875
f133,ws_lag_1h,Wind speed lag 1h,Lagged,832.56103515625
f81,sw_in_mean_48h,Shortwave radiation 48h-hour mean,Rolling,830.0606689453125
f92,rh_std_3h,Relative humidity 3h-hour standard deviation,Rolling,824.9588012695312
f190,ta_min_336h,Temperature 336h-hour minimum,Rolling,812.79541015625
f127,sw_in_lag_1h,Shortwave radiation lag 1h,Lagged,810.8711547851562
f213,light_efficiency,Light efficiency,Other,802.3492431640625
f100,rh_std_48h,Relative humidity 48h-hour standard deviation,Rolling,771.2950439453125
f177,vpd_range_72h,VPD 72h-hour range,Rolling,767.4995727539062
f79,sw_in_mean_24h,Shortwave radiation 24h-hour mean,Rolling,763.7301635742188
f139,precip_lag_1h,Precipitation lag 1h,Lagged,756.0796508789062
f51,ta_mean_336h,Temperature 336h-hour mean,Rolling,749.900390625
f54,ta_std_720h,Temperature 720h-hour standard deviation,Rolling,743.4744262695312
f212,temp_humidity_ratio,Temperature/humidity ratio,Interaction,742.9407958984375
f117,rh_lag_3h,Relative humidity lag 3h,Lagged,741.7467041015625
f217,temp_deviation,Temperature deviation from optimal (25°C),Domain,740.8773803710938
f67,vpd_mean_168h,VPD 168h-hour mean,Rolling,733.3709106445312
f70,vpd_std_336h,VPD 336h-hour standard deviation,Rolling,707.47021484375
f128,sw_in_lag_2h,Shortwave radiation lag 2h,Lagged,702.4929809570312
f59,vpd_mean_12h,VPD 12h-hour mean,Rolling,700.257080078125
f141,precip_lag_3h,Precipitation lag 3h,Lagged,695.7952880859375
f202,ta_rate_1h,Temperature rate of change 1h,Rate of Change,690.2327880859375
f49,ta_mean_168h,Temperature 168h-hour mean,Rolling,683.8663330078125
f63,vpd_mean_48h,VPD 48h-hour mean,Rolling,669.6937866210938
f97,rh_mean_24h,Relative humidity 24h-hour mean,Rolling,660.1137084960938
f138,ws_lag_24h,Wind speed lag 24h,Lagged,656.3751220703125
f50,ta_std_168h,Temperature 168h-hour standard deviation,Rolling,652.876953125
f58,vpd_std_6h,VPD 6h-hour standard deviation,Rolling,652.285888671875
f57,vpd_mean_6h,VPD 6h-hour mean,Rolling,650.9473266601562
f102,rh_std_72h,Relative humidity 72h-hour standard deviation,Rolling,650.0541381835938
f130,sw_in_lag_6h,Shortwave radiation lag 6h,Lagged,650.0242919921875
f143,precip_lag_12h,Precipitation lag 12h,Lagged,643.4181518554688
f175,vpd_min_72h,VPD 72h-hour minimum,Rolling,642.8529052734375
f65,vpd_mean_72h,VPD 72h-hour mean,Rolling,638.876953125
f66,vpd_std_72h,VPD 72h-hour standard deviation,Rolling,629.583984375
f64,vpd_std_48h,VPD 48h-hour standard deviation,Rolling,627.2236938476562
f109,ta_lag_1h,Temperature lag 1h,Lagged,626.8740234375
f96,rh_std_12h,Relative humidity 12h-hour standard deviation,Rolling,620.5254516601562
f199,vpd_rate_1h,VPD rate of change 1h,Rate of Change,612.7952880859375
f99,rh_mean_48h,Relative humidity 48h-hour mean,Rolling,609.3121948242188
f126,vpd_lag_24h,VPD lag 24h,Lagged,593.8258666992188
f101,rh_mean_72h,Relative humidity 72h-hour mean,Rolling,592.8917846679688
f129,sw_in_lag_3h,Shortwave radiation lag 3h,Lagged,590.8300170898438
f41,ta_mean_12h,Temperature 12h-hour mean,Rolling,590.3635864257812
f68,vpd_std_168h,VPD 168h-hour standard deviation,Rolling,579.0888061523438
f94,rh_std_6h,Relative humidity 6h-hour standard deviation,Rolling,572.7285766601562
f118,rh_lag_6h,Relative humidity lag 6h,Lagged,570.2587890625
f95,rh_mean_12h,Relative humidity 12h-hour mean,Rolling,566.8689575195312
f45,ta_mean_48h,Temperature 48h-hour mean,Rolling,564.7437744140625
f219,wind_stress,Wind stress,Other,557.4944458007812
f47,ta_mean_72h,Temperature 72h-hour mean,Rolling,516.3372192382812
f4,precip,Precipitation,Environmental,503.4872131347656
f125,vpd_lag_12h,VPD lag 12h,Lagged,503.3648681640625
f123,vpd_lag_3h,VPD lag 3h,Lagged,496.9315185546875
f119,rh_lag_12h,Relative humidity lag 12h,Lagged,493.1147155761719
f124,vpd_lag_6h,VPD lag 6h,Lagged,490.5060119628906
f43,ta_mean_24h,Temperature 24h-hour mean,Rolling,482.0451354980469
f144,precip_lag_24h,Precipitation lag 24h,Lagged,457.38055419921875
f39,ta_mean_6h,Temperature 6h-hour mean,Rolling,450.9355773925781
f83,sw_in_mean_72h,Shortwave radiation 72h-hour mean,Rolling,440.6689453125
f131,sw_in_lag_12h,Shortwave radiation lag 12h,Lagged,411.8456726074219
f120,rh_lag_24h,Relative humidity lag 24h,Lagged,393.293701171875
f48,ta_std_72h,Temperature 72h-hour standard deviation,Rolling,385.666748046875
f142,precip_lag_6h,Precipitation lag 6h,Lagged,350.485107421875
f145,swc_shallow_lag_1h,Soil water content lag 1h,Lagged,344.60302734375
f136,ws_lag_6h,Wind speed lag 6h,Lagged,329.9301452636719
f134,ws_lag_2h,Wind speed lag 2h,Lagged,312.61138916015625
f155,ppfd_in_lag_12h,PPFD lag 12h,Lagged,298.39703369140625
f0,ta,Air temperature,Environmental,291.9515686035156
f135,ws_lag_3h,Wind speed lag 3h,Lagged,229.94630432128906
f137,ws_lag_12h,Wind speed lag 12h,Lagged,223.29644775390625
f154,ppfd_in_lag_6h,PPFD lag 6h,Lagged,158.57479858398438
