cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,1,AUS_BRI_BRI.parquet,2030232,5935,2.324762724381547,5.697925262909187,1.0959828315352094,3.7650411593011683,0.9108867259334679,-2.398764513489499
2,2,AUS_CAN_ST1_EUC.parquet,2033779,2388,2.3120773705827826,0.6386093411299422,1.0950710713914884,0.43512691493809125,0.9117386015036342,-0.21054467908207597
2,3,AUS_CAN_ST3_ACA.parquet,2033709,2458,2.321894009152343,0.5221498328508318,1.100030456784566,0.41244883817225764,0.9109906342090467,-0.10895619580151905
2,4,AUS_CAR_THI_00F.parquet,2028145,8022,2.291316300730088,6.15927137415782,1.0854328593833256,3.6632228788774346,0.9129952562245853,0.4793094963839998
2,5,AUS_CAR_THI_0PF.parquet,2027939,8228,2.3073048072368367,4.725587136388246,1.090608060923939,3.2645397215812135,0.9121290469564961,0.27472287614415014
2,6,AUS_CAR_THI_CON.parquet,2027738,8429,2.3072405872755986,4.715121456389944,1.0888644349642453,3.147212564225354,0.9120439672231884,0.46221478302724683
2,7,AUS_CAR_THI_T00.parquet,2028797,7370,2.286674258774341,7.685169856499543,1.0845729514965343,4.524503488711457,0.913058282474874,0.5053206278134716
2,8,AUS_CAR_THI_T0F.parquet,2028476,7691,2.2830021006430123,6.59583477549579,1.0826551456977056,4.112676909405425,0.9135293849399563,0.49028099545341997
2,9,AUS_ELL_MB_MOD.parquet,1996406,39761,2.1256522468990786,12.154969027175643,1.0286535101379939,6.795651313362236,0.9192311636555602,0.34697227526083085
2,10,AUS_ELL_UNB.parquet,2016633,19534,2.2331271437730495,11.064190409858368,1.063519276144452,6.6938117394625785,0.9156332711064538,0.04515245383033106
2,11,AUS_KAR.parquet,2005661,30506,2.3212135457529435,4.662805145815648,1.0989956450938274,3.350580600453615,0.9120242318121562,-0.877542518021728
2,12,AUS_MAR_HSD_HIG.parquet,1973776,62391,2.2909715185831034,5.5878052348635565,1.0720727894030397,3.8559884559247433,0.9135863351952476,0.3584090198199298
