cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
1,4,AUT_TSC.parquet,9132865,40529,2.4128152494801953,1.6407493852755566,0.987824964618962,0.8644205146967149,0.9845838669293985,0.04795331056537111
1,5,BRA_CAM.parquet,9141918,31476,2.6031199842833463,3.691485217725962,0.9790305238698238,2.0795023488543953,0.9820366315298414,0.22859747705578493
1,6,BRA_SAN.parquet,9133995,39399,2.730118706414995,4.047019471453805,0.9823662814208075,1.5974674727507423,0.980258937793402,-0.43201125536552243
1,7,CAN_TUR_P39_PRE.parquet,8797936,375458,2.5013343370730237,3.3636000351733863,0.9933151248276249,1.6915220873849734,0.9840024614275612,0.479003258798815
1,8,CHE_DAV_SEE.parquet,8939890,233504,2.4812221315457714,3.2775480301713773,0.9996531585797195,2.204148267064181,0.9840362765698379,-12.2807815700456
1,9,CHE_PFY_CON.parquet,9133203,40191,2.445446995133446,3.0424584874272753,0.9799437090532609,1.4394018495846503,0.9841615212002363,0.4425715757616716
1,10,CHE_PFY_IRR.parquet,9145469,27925,2.400000430848171,1.856184655613434,0.9789652672697224,1.0607049328687208,0.984726345944663,0.43329940921900867
1,11,CHN_HOR_AFF.parquet,9123698,49696,2.7418926011497553,2.0896460525082903,0.9834273628518851,1.5103885466604317,0.9801108984893097,0.494576295728399
1,12,CHN_YUN_YUN.parquet,9105826,67568,2.5501204903782453,1.8528591962325374,0.9884101284812898,1.0974814159263862,0.9828296941976455,-22.17600278867883
1,13,CRI_TAM_TOW.parquet,8886574,286820,2.391468640065218,34.0807741223773,0.9881170675224205,3.932400841679966,0.9852581439910971,-300.0046723942718
1,14,CZE_LIZ_LES.parquet,8665891,507503,2.5802066157639434,1.3220311314319892,1.0166919945847879,0.9145341284378592,0.9832627135028268,-0.2181452292855588
1,15,ESP_RON_PIL.parquet,8945038,228356,2.578463158676655,17.921309232552428,0.9893548771384161,13.73358777035345,0.9827505547072081,-63.796111107461314
1,16,ESP_TIL_MIX.parquet,7356549,1816845,2.8100406629235635,3.2037619553373475,1.1312631385945116,2.4266551199218087,0.9831035049387173,-6.807331481839608
1,17,ESP_VAL_SOR.parquet,9037111,136283,2.537803566334759,2.5240251198538246,0.983209958601589,1.5341173781703066,0.9831207517027932,0.03270430031045257
1,18,ESP_YUN_C1.parquet,9023227,150167,2.4475232184702755,1.2131846307537861,0.987731381297429,0.7557541701894936,0.9843250350308859,0.25089403893173867
1,19,ESP_YUN_C2.parquet,9115443,57951,2.8125769030961267,1.6411601811457246,0.9853480652619417,1.107886422610415,0.9790918067687816,-0.3208676856921657
1,20,ESP_YUN_T1_THI.parquet,9055674,117720,2.5052250628791364,1.7289026460745351,0.9884907742259006,0.9134598250156999,0.9835172515649847,0.5470195868090495
1,21,ESP_YUN_T3_THI.parquet,8892135,281259,2.5263341876300585,1.4478173647201427,0.9909159508179929,0.8459160064289549,0.9835375066030867,0.37191215312789183
1,22,FRA_PUE.parquet,8935750,237644,2.567141177620443,2.6304373469261346,0.984819852235829,1.4977962589055642,0.982916579418871,-0.027643132892995137
1,23,GBR_ABE_PLO.parquet,9140400,32994,2.492655402261365,4.075671600439684,0.9884719454511914,2.644009625804807,0.9835334566689159,-7.627672770565308
1,24,GBR_GUI_ST1.parquet,9098321,75073,2.478529923289272,3.913519161938508,0.9847038184822813,1.8401763684988486,0.983793222196476,-2.7440911810359268
1,25,MDG_SEM_TAL.parquet,9151656,21738,2.3907551243735243,0.5280171980327995,0.9823534549155726,0.4046571616185864,0.9848338869171479,-0.3129462798043028
1,26,MDG_YOU_SHO.parquet,9163374,10020,2.535006611661338,0.6824759295896656,0.9883261441953783,0.5928380256284497,0.9829269820184137,-2.859629422391401
1,27,MEX_COR_YP.parquet,9165758,7636,2.500095811350899,37.164485718767985,0.9797572888324071,31.039771927288776,0.983389091241174,-58.27823340528648
1,28,NLD_LOO.parquet,8997236,176158,2.4045753736515803,1.8579904326394954,0.9940873710503029,0.9387398690569205,0.9849134244418192,-0.6193811247078931
1,29,NLD_SPE_DOU.parquet,9143807,29587,2.408453678063311,4.491029294703564,0.980867279167116,2.5158501616531357,0.9846216831340145,-11.816295602352257
1,30,PRT_PIN.parquet,8874978,298416,2.6096078367626387,5.748628094327442,0.969713534823225,3.48815392549876,0.9824005784193499,0.24944477445112023
1,31,USA_CHE_ASP.parquet,9101289,72105,2.4616969360582495,5.340080341294704,0.9738351854568451,2.8077501775699947,0.9840010742638163,-0.1287755624763376
1,32,USA_HIL_HF1_PRE.parquet,8790778,382616,2.5807859507316775,5.521102539427609,0.9667442089433742,2.9233672143905904,0.9829535604852275,0.1408524063049692
1,33,USA_HIL_HF2.parquet,6239694,2933700,1.0048801643875385,33.45680033546718,0.503417751432309,3.0955684855805394,0.9254530762792558,0.017125275148003105
1,34,USA_PER_PER.parquet,8836262,337132,2.482297677544524,4.766352744561335,0.99575038870488,1.411453242529073,0.9842030313734511,-3.9433108715255836
1,35,ZAF_RAD.parquet,9157854,15540,2.595231109445139,66.56320273407223,0.9789832080891819,8.475249130283117,0.9821102359205993,-62.46551939871707
1,36,ZAF_SOU_SOU.parquet,9163098,10296,2.533059341371853,4.389666773827189,0.9771736100880408,3.310334870939592,0.9829517220405638,0.478993801544055
