cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
4,8,CZE_LIZ_LES.parquet,4509210,507503,0.9874780430867939,1.4450999163749467,0.48468052561140607,1.0199795849346351,0.939217670937729,-0.45549747466611334
4,9,ESP_MAJ_MAI.parquet,4941631,75082,0.9033121375306717,4.74546487716992,0.4510202242808767,3.095345750248795,0.9406731147076073,0.4675393855460226
4,10,ESP_MAJ_NOR_LM1.parquet,4956720,59993,0.9023184203876374,5.137054819537801,0.4546786387237297,3.2739661707654912,0.9414128417040912,0.3740534883926552
4,11,ESP_RIN.parquet,5001305,15408,0.9462992773961517,5.7522972908310415,0.46693775196778514,3.0560383689713255,0.938114737952049,0.3159272308590626
4,12,ESP_RON_PIL.parquet,4788357,228356,0.9535410836463991,1.9793387496808468,0.4676893106584924,1.5062172048701257,0.9396464435540931,0.2095949105097138
4,13,ESP_SAN_A2_45I.parquet,5003997,12716,0.9490185409047293,4.4846650509958135,0.4689858758828211,1.9243955382008449,0.9380688903284715,0.36385225231951623
4,14,ESP_SAN_A_45I.parquet,4996699,20014,0.9499089746922184,4.547155198295847,0.4717974771702457,2.7715210101715044,0.9383732180820746,-3.2111738625244763
4,15,ESP_SAN_B2_100.parquet,5012535,4178,0.9532519053474788,1.4763622312238933,0.47093569243896344,1.1185516151482284,0.9377922546493868,0.6404664515823062
4,16,ESP_SAN_B_100.parquet,4996999,19714,0.9512773666519935,2.1055592246158414,0.47114568991782046,1.2426879449285038,0.9381723540042303,0.2689268429695082
4,17,ESP_TIL_MIX.parquet,3199868,1816845,1.1136798129465144,2.711399644238993,0.5648019667516206,2.0075458088356646,0.9419938273053682,-4.592026344319469
4,18,ESP_VAL_BAR.parquet,4953745,62968,0.9532974870039111,3.4843963354242167,0.4695065866367239,2.130393544579468,0.9372335274666519,0.3772732906703924
4,19,ESP_VAL_SOR.parquet,4880430,136283,0.956717141536934,2.292069784160312,0.46918954713512034,1.5085141916530171,0.9382512023608758,0.20232205691214622
4,20,ESP_YUN_C1.parquet,4866546,150167,0.9662895033114187,1.3238912116182422,0.47634658674858515,0.8874907112801,0.9376506830683699,0.10794002921675494
4,21,ESP_YUN_C2.parquet,4958762,57951,0.956086190601909,1.6957247311005994,0.47044333804764626,1.1888126725290316,0.9380028265556224,-0.410158992433882
4,22,ESP_YUN_T1_THI.parquet,4898993,117720,0.9446678297933432,1.6794471787620076,0.46659596159018396,0.8756637592595164,0.9396839432439004,0.5725640522541953
4,23,ESP_YUN_T3_THI.parquet,4735454,281259,0.95467144378638,1.3287452931051957,0.4690032789120597,0.7689019813234085,0.9402390271624563,0.4709748657253634
4,24,FRA_HES_HE1_NON.parquet,4966448,50265,0.9541354522794765,2.6519456938285146,0.47071300207937816,1.275829395996947,0.9377913064389118,0.4017111144118092
4,25,FRA_PUE.parquet,4779069,237644,0.9246269890908885,2.534782983161701,0.45408885280587524,1.7539243807160867,0.9429778480098264,0.04573726115231902
4,26,GBR_ABE_PLO.parquet,4983719,32994,0.9484206346237937,2.8197405790952086,0.46944654315898166,2.0095584691467248,0.9387439556965933,-3.129653438518316
4,27,GBR_GUI_ST1.parquet,4941640,75073,0.959133753665733,1.9717430211901743,0.4733143596105193,1.468793329942012,0.9376871439566963,0.04958755999561515
4,28,HUN_SIK.parquet,4992392,24321,0.95325647330407,4.8093548114377755,0.470026337432535,3.367153982122347,0.9379098750181663,-1.906276818602369
4,29,ITA_TOR.parquet,4970083,46630,0.9463932239461342,2.7868151174120586,0.467077284410698,1.6275884139524384,0.9389349284103572,0.007059166413883267
4,30,NLD_LOO.parquet,4840555,176158,0.963405504731448,1.1678725294562013,0.4767143316952278,0.7618678931652269,0.938292723490205,0.3601870700489792
4,31,NLD_SPE_DOU.parquet,4987126,29587,0.9524381045472445,4.34215533710185,0.4710767543298838,3.4168437214706255,0.9382092595753841,-10.980679535938139
4,32,PRT_MIT.parquet,4944285,72428,0.9374950415205502,6.253417497151089,0.46155697886845226,3.5624097036168365,0.9352422463110038,0.39629363618680913
4,33,PRT_PIN.parquet,4718297,298416,0.900863791404906,6.690168031760556,0.4391728337510423,4.128199601749514,0.9319555066543724,-0.016548908614950175
4,34,SEN_SOU_IRR.parquet,5015818,895,0.9486499802372269,3.8582536397029203,0.47151329709725487,3.057741290308748,0.9383100196099711,0.6273371703878686
4,35,SEN_SOU_POS.parquet,5013569,3144,0.9480490191163276,3.934574170814765,0.4675290325179364,2.8283792945634354,0.9383591102644707,0.3849028314020496
4,36,SEN_SOU_PRE.parquet,4999950,16763,0.9430860698936815,4.147083038392309,0.46739906110118806,2.950853463815611,0.9383831473536292,0.4637131184685753
