cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,22,FRA_PUE.parquet,8795130,237644,2.7855875680351048,2.4963515153783074,1.0664084491798096,1.5341354527184472,0.9804723533154519,0.07445427644622726
2,23,GBR_ABE_PLO.parquet,8999780,32994,2.73895822873274,3.062891420078095,1.060326755687861,2.0023193731428552,0.9806927663951539,-3.8725746451488368
2,24,GBR_GUI_ST1.parquet,8957701,75073,2.993270227906489,2.1690859775935496,1.0640156726259784,1.5504106596127212,0.9770467324632429,-0.15017790644085904
2,25,ITA_TOR.parquet,8986144,46630,2.952055472404152,2.7720234004562054,1.0602699673180385,1.7001358446052373,0.977604530417223,0.01757175579788761
2,26,MEX_COR_YP.parquet,9025138,7636,2.811146789868667,39.07741548690041,1.0613556751152418,33.509135163120476,0.9796046910696419,-64.53761949821168
2,27,NLD_LOO.parquet,8856616,176158,2.83638772300205,1.6977388340955775,1.0758125269117529,0.9738019529732918,0.9796186358466602,-0.3520846795791217
2,28,NLD_SPE_DOU.parquet,9003187,29587,2.657808899051227,6.094135940071011,1.0583825832520974,4.235752129715396,0.9818133741778075,-22.599076881151664
2,29,PRT_MIT.parquet,8960346,72428,2.9401323125826817,6.319288347771161,1.061262686473126,3.410184136452527,0.9778173153698161,0.3835082770585537
2,30,PRT_PIN.parquet,8734358,298416,2.8944023167176063,5.726671728710009,1.0542623550028996,3.461269476388319,0.9789895421862054,0.255167181176555
2,31,RUS_CHE_LOW.parquet,9011275,21499,2.6782057762469327,10.825953458999141,1.0507495674658636,7.256846141432211,0.9815033413451668,-0.37301377324243323
2,32,THA_KHU.parquet,8958853,73921,2.690947647864955,3.75238666252398,1.0629884677784618,2.5802574951482145,0.9814473746238023,-6.0963904671032045
2,33,USA_CHE_ASP.parquet,8960669,72105,2.841406495643552,4.900141159778251,1.0562448575345713,2.5968482911838757,0.9793023468112061,0.04955016719969074
2,34,USA_CHE_MAP.parquet,8957137,75637,2.6188704714955318,3.742005918531334,1.0651414702317448,2.862636614029274,0.9824289811033154,-0.5681328961748244
2,35,USA_HIL_HF1_PRE.parquet,8650158,382616,2.736184867233797,5.019812733169857,1.0513446312280128,2.7487565347077303,0.9814072206083322,0.28978280350389896
2,36,USA_HIL_HF2.parquet,6099074,2933700,1.234938450482939,33.420957987678534,0.6077018574500527,2.9796480463173376,0.9332958149444854,0.019230059058041427
2,37,USA_INM.parquet,8968656,64118,2.589037440885787,6.776774434663462,1.0514911430791827,3.8294527919381567,0.9827896212284336,0.2605604605811259
2,38,USA_MOR_SF.parquet,9016165,16609,2.8732301020902553,4.264181668350332,1.057401255021817,2.518972340676009,0.9787132247673626,0.2474657780649141
2,39,USA_PER_PER.parquet,8695642,337132,2.9860880644738392,6.0622901806380165,1.0844721749816575,1.9316265230899101,0.9778099730587885,-6.996850997640865
2,40,USA_SWH.parquet,9001814,30960,2.7563688681603495,2.914174027082264,1.0668529042853379,2.388913763262661,0.9804417712435923,-1.2016961228823426
2,41,USA_TNB.parquet,9007776,24998,2.93269798352993,9.641502029303515,1.0595533050568604,1.9187826199487565,0.9778444674873799,-7.85322574713943
2,42,ZAF_RAD.parquet,9017234,15540,2.8912173180171536,4.638482339915131,1.0568900094357765,3.3218040889089133,0.9784382620601817,0.6918080908060191
2,43,ZAF_SOU_SOU.parquet,9022478,10296,2.760690713107039,4.4117482401817405,1.0564637156129324,3.5340022057674707,0.9803345608516114,0.4737389531252395
2,44,ZAF_WEL_SOR.parquet,9015488,17286,2.6865640945446936,3.0743688248334835,1.0605271404662726,2.1242487700570525,0.9813913106370443,0.5476152403389323
