site,cluster,cluster_method,longitude,latitude,latitude_abs,mean_annual_temp,mean_annual_precip,aridity_index,elevation,seasonal_temp_range,seasonal_precip_range,temp_precip_ratio,seasonality_index,climate_continentality,elevation_latitude_ratio,aridity_seasonality,temp_elevation_ratio,precip_latitude_ratio,climate_zone_code_0,climate_zone_code_1,climate_zone_code_2,biome_code_11.0,biome_code_15.0,igbp_class_code_1,igbp_class_code_2,igbp_class_code_3,igbp_class_code_4,igbp_class_code_5,igbp_class_code_8,igbp_class_code_9,igbp_class_code_11,leaf_habit_code_1.0,leaf_habit_code_3.0,soil_texture_code_1.0,soil_texture_code_2.0,soil_texture_code_3.0,soil_texture_code_4.0,soil_texture_code_6.0,soil_texture_code_7.0,soil_texture_code_8.0,soil_texture_code_9.0,soil_texture_code_12.0,species_functional_group_code_0,species_functional_group_code_1,species_functional_group_code_2,species_functional_group_code_3,species_functional_group_code_4,koppen_geiger_code_encoded_0
ITA_TOR,0,kmeans_minmax_9,7.56089,45.82376,45.82376,2.126712686785243,754.6507373082957,62.230445859466585,2100.0,17.083368513851866,0.03519042075503077,0.0028144122433610115,0.9065693805450883,0.3648440132499369,44.84902536660875,56.41621675386128,15.776712686785242,16.11683336212845,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
MDG_SEM_TAL,8,kmeans_minmax_9,48.71167,-18.93167,18.93167,22.289367948950733,2134.1282330274084,66.09383733993958,950.0,11.68908257911752,0.02405193736923077,0.01043935797586571,0.7909829234009801,0.3033634205666655,47.662840093178346,23.334517635185257,28.464367948950734,107.0722239043396,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
MDG_YOU_SHO,8,kmeans_minmax_9,48.39527,-18.94722,18.94722,18.604321542369824,1720.777614517779,60.157959417736826,990.0,11.68908257911752,0.02405193736923077,0.010805298771165848,0.7909829234009801,0.3033634205666655,49.63097614604942,23.334517635185257,25.039321542369823,86.26653811998759,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
MEX_COR_YP,2,kmeans_minmax_9,-97.0422,19.4931,19.4931,14.35935408061469,1491.5612988849591,61.23156196789109,2180.0,5.1272516641602515,0.02405193736923077,0.009620612628333634,0.9239903903659162,0.2501940489316039,106.37726844645272,56.577374845426476,28.529354080614688,72.78358564028669,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
NLD_LOO,6,kmeans_minmax_9,5.7435527777777775,52.16648333333333,52.16648333333333,9.91298080709254,869.5996049842744,43.669986598618294,25.0,16.35865186439666,0.03620689655172414,0.011386383304494605,0.7982739446127134,0.3076873029542734,0.47022105718859847,34.86061246326336,10.07548080709254,16.356161823459725,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
NLD_SPE_DOU,6,kmeans_minmax_9,5.690277777777778,52.25111111111111,52.25111111111111,9.75775135591078,898.7076263561098,45.486331423401076,50.0,2.8539963698768673,0.0069350915182219315,0.010845469205846881,1.2657188237144104,0.05359505764906691,0.9389475441305346,57.57290590431103,10.08275135591078,16.87678637316903,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
NZL_HUA_HUA,1,kmeans_minmax_9,174.4903,-36.7958,36.7958,14.97470581069803,1371.2343226680414,54.904923928299766,90.0,8.947976630246067,0.02018269788738997,0.010912644847406703,0.36391019392621005,0.23674526350139613,2.3812169606146716,19.980461514251378,15.55970581069803,36.280071401267904,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
PRT_MIT,5,kmeans_minmax_9,-8.0002777777777,38.5405555555556,38.5405555555556,16.47019233572427,584.0720426463672,22.065273846087678,235.0,14.289010581433997,0.046694796061884675,0.028150708178136762,0.491679569832286,0.3613760702314244,5.943265002177785,10.84904435287598,17.99769233572427,14.771467786428278,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
PRT_PIN,6,kmeans_minmax_9,-8.757717,38.250188,38.250188,17.0,687.71648935756,25.47098108731704,5.0,11.68908257911752,0.02405193736923077,0.024683596607157944,0.7909829234009801,0.3033634205666655,0.12738792486802866,23.334517635185257,17.0325,17.521355295357058,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
RUS_CHE_LOW,0,kmeans_minmax_9,161.5045,68.73785,68.73785,-11.500000000000002,211.05015381638765,-140.70010254425827,90.0,11.68908257911752,0.02405193736923077,-0.05423245299768917,0.7909829234009801,0.3033634205666655,1.2905473856736336,23.334517635185257,-10.915000000000003,3.026335825041748,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
SEN_SOU_IRR,7,kmeans_minmax_9,-15.428,16.344,16.344,28.9,248.00000000000003,6.375321336760926,10.0,0.8606402732015361,0.0,0.11606425702811243,1.565953245166389,0.04962178696964576,0.5765682656826567,9.983455136279293,28.965,14.29889298892989,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEN_SOU_POS,7,kmeans_minmax_9,-15.428,16.344,16.344,28.9,248.00000000000003,6.375321336760926,10.0,13.16136554621849,0.0,0.11606425702811243,0.33726051125927237,0.7588425706998668,0.5765682656826567,2.150144133478138,28.965,14.29889298892989,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEN_SOU_PRE,7,kmeans_minmax_9,-15.428,16.344,16.344,28.9,248.00000000000003,6.375321336760926,10.0,12.149127488971754,0.0,0.11606425702811243,0.21094608675581872,0.7004801365873935,0.5765682656826567,1.3448490878005925,28.965,14.29889298892989,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
THA_KHU,3,kmeans_minmax_9,103.081,15.273,15.273,27.20655273436945,1178.0090687851614,31.661333346181753,150.0,7.386646971653484,2.0852941176470585,0.023075779020430093,0.7909829234009801,0.45392041858621546,9.217722608000983,25.043574008935778,28.18155273436945,72.39040550514112,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
USA_CHE_ASP,2,kmeans_minmax_9,-90.267,45.937,45.937,5.050064848891833,885.4336241542424,58.832545443778514,477.0,9.470010644828058,0.12363763001485883,0.005697059217163795,0.2777009524775721,0.20176003248669616,10.1625583228583,16.337853906417337,8.150564848891833,18.8642994685268,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
USA_CHE_MAP,0,kmeans_minmax_9,-90.26,45.948,45.948,5.018908823166536,875.2641753012226,58.27748111441593,1565.0,0.5386062022612883,0.0,0.005727620693201622,1.6144727316283367,0.011472399298400108,33.33475334412542,94.08740412720988,15.191408823166537,18.643268622757574,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
USA_HIL_HF1_PRE,6,kmeans_minmax_9,-78.864178648,36.2173212,36.2173212,15.14047287356184,1218.786872326706,48.47907509362736,174.0,26.328408329100913,0.3345187362233652,0.012412392047376156,2.295495613536758,0.7074235189474334,4.675242451356225,111.2835042257407,16.27147287356184,32.74783979688216,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
USA_INM,0,kmeans_minmax_9,-86.413239,39.323228,39.323228,12.026031919391516,1157.875702542217,52.568511059081594,286.0,16.059655295100963,0.03239860583016477,0.010377326828934372,0.7539676207774896,0.398273057283533,7.092686131179776,39.6349552110309,13.885031919391515,28.714856423256016,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
USA_MOR_SF,0,kmeans_minmax_9,-86.413321,39.323011,39.323011,12.023255530848704,1159.4803130577088,52.64799799619027,275.0,2.8187225633154256,0.0,0.010360585522704,1.2712900647765648,0.06990357350336326,6.819927212280849,66.93087678293318,13.810755530848704,28.754804869549766,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
USA_PER_PER,2,kmeans_minmax_9,-83.87,30.20611,30.20611,20.0,1442.596223009953,48.08654076699843,14.0,15.459839830461368,0.0,0.013854289503680773,0.667269237610195,0.4954106689510922,0.44863009199160037,32.0866693969066,20.091,46.22800544540647,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
USA_SWH,0,kmeans_minmax_9,-91.125278,34.108889,34.108889,17.5,1302.0068015647755,47.345701875082746,44.196000000000005,11.68908257911752,0.02405193736923077,0.013430474790296045,0.7909829234009801,0.3033634205666655,1.2588265040229558,23.334517635185257,17.787274,37.08481921956504,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
ZAF_FRA_FRA,3,kmeans_minmax_9,19.060978,-33.884334,33.884334,16.699999999999996,973.8168782602936,36.47254225693984,190.0,11.68908257911752,0.02405193736923077,0.017131422703517037,0.7909829234009801,0.3033634205666655,5.4465709449978315,23.334517635185257,17.934999999999995,27.91559323621582,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
ZAF_RAD,3,kmeans_minmax_9,19.108,-34.08,34.08,15.427043191103412,929.9052363414804,36.571504966288884,409.0,16.307631205673758,0.0,0.016572087672138056,0.7928484566255037,0.4648697607090581,11.659064994298745,28.995661268994088,18.08554319110341,26.508131024557596,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
ZAF_SOU_SOU,3,kmeans_minmax_9,19.0933,-34.087,34.087,15.28335143112229,929.33201916927,36.75667846887252,389.0,16.31365439093485,0.0,0.016427846313157527,0.7937437513960891,0.4649486815896158,11.086727277909196,29.175383856742734,17.81185143112229,26.486505519687345,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
ZAF_WEL_SOR,1,kmeans_minmax_9,18.95601667,-33.48173889,33.48173889,17.816905035459797,628.5175140249866,22.59480388719663,81.0,17.087902490768023,0.011144578313253013,0.02830247711702683,0.9084953983950429,0.49556382713992597,2.3490694671286048,20.527275359156565,18.343405035459796,18.22754693520581,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
