site,date,ndvi,collection,cloud_cover
ESP_YUN_C1,2013-11-06,0.23553035257239263,LANDSAT/LC08/C02/T1_L2,4.6
ESP_YUN_C1,2013-12-08,0.2237669963923093,LANDSAT/LC08/C02/T1_L2,0.38
ESP_YUN_C1,2014-01-25,0.22935138868534827,LANDSAT/LC08/C02/T1_L2,11.89
ESP_YUN_C1,2014-05-01,0.2449800630878793,LANDSAT/LC08/C02/T1_L2,3.32
ESP_YUN_C1,2014-05-17,0.1515334812614174,LANDSAT/LC08/C02/T1_L2,14.88
ESP_YUN_C1,2014-06-02,0.14817859317047505,LANDSAT/LC08/C02/T1_L2,7.6
ESP_YUN_C1,2014-06-18,0.2646509473868418,LANDSAT/LC08/C02/T1_L2,11.22
ESP_YUN_C1,2014-07-04,0.2713013094570622,LANDSAT/LC08/C02/T1_L2,6.88
ESP_YUN_C1,2014-07-20,0.26357944165413993,LANDSAT/LC08/C02/T1_L2,4.57
ESP_YUN_C1,2014-08-05,0.2587312167673724,LANDSAT/LC08/C02/T1_L2,0.0
ESP_YUN_C1,2014-08-21,0.2517638297474428,LANDSAT/LC08/C02/T1_L2,0.02
ESP_YUN_C1,2014-09-06,0.251015557510878,LANDSAT/LC08/C02/T1_L2,3.01
ESP_YUN_C1,2014-10-08,0.2436213642772541,LANDSAT/LC08/C02/T1_L2,5.01
ESP_YUN_C1,2014-10-24,0.2448625320262839,LANDSAT/LC08/C02/T1_L2,0.07
ESP_YUN_C1,2013-05-30,0.2637085162281321,LANDSAT/LC08/C02/T1_L2,9.92
ESP_YUN_C1,2013-06-15,0.2576581916810252,LANDSAT/LC08/C02/T1_L2,3.46
ESP_YUN_C1,2013-07-01,0.23418572777293792,LANDSAT/LC08/C02/T1_L2,19.98
ESP_YUN_C1,2013-07-17,0.2559973199091947,LANDSAT/LC08/C02/T1_L2,6.53
ESP_YUN_C1,2013-08-18,0.2449743850813301,LANDSAT/LC08/C02/T1_L2,8.03
ESP_YUN_C1,2013-09-03,0.25279915681847964,LANDSAT/LC08/C02/T1_L2,6.2
ESP_YUN_C1,2013-09-19,0.23627849950638355,LANDSAT/LC08/C02/T1_L2,6.32
ESP_YUN_C1,2013-11-06,0.23624013977179012,LANDSAT/LC08/C02/T1_L2,3.11
ESP_YUN_C1,2013-12-08,0.22408342873458767,LANDSAT/LC08/C02/T1_L2,10.99
ESP_YUN_C1,2014-01-25,0.22975864775127677,LANDSAT/LC08/C02/T1_L2,16.03
ESP_YUN_C1,2014-02-10,0.10384760863181539,LANDSAT/LC08/C02/T1_L2,14.33
ESP_YUN_C1,2014-02-26,0.23185470994861226,LANDSAT/LC08/C02/T1_L2,7.86
ESP_YUN_C1,2014-06-02,0.14608875374327535,LANDSAT/LC08/C02/T1_L2,1.47
ESP_YUN_C1,2014-07-04,0.27179496465140224,LANDSAT/LC08/C02/T1_L2,7.11
ESP_YUN_C1,2014-07-20,0.2645952287882804,LANDSAT/LC08/C02/T1_L2,3.5
ESP_YUN_C1,2014-08-05,0.25990834250564737,LANDSAT/LC08/C02/T1_L2,0.02
ESP_YUN_C1,2014-08-21,0.25281602014292687,LANDSAT/LC08/C02/T1_L2,0.52
ESP_YUN_C1,2014-09-06,0.2521874719181582,LANDSAT/LC08/C02/T1_L2,10.58
ESP_YUN_C1,2014-10-08,0.2445658927132452,LANDSAT/LC08/C02/T1_L2,11.37
ESP_YUN_C1,2014-10-24,0.2459821079533559,LANDSAT/LC08/C02/T1_L2,1.52
ESP_YUN_C1,2014-11-09,0.1879231855558524,LANDSAT/LC08/C02/T1_L2,6.69
AUS_MAR_HSD_HIG,2010-11-18,0.26812334173985697,LANDSAT/LT05/C02/T1_L2,4.0
AUS_MAR_HSD_HIG,2011-01-05,0.28645220518569015,LANDSAT/LT05/C02/T1_L2,0.0
AUS_MAR_HSD_HIG,2011-02-06,0.2850104306023565,LANDSAT/LT05/C02/T1_L2,6.0
AUS_MAR_HSD_HIG,2011-09-02,0.25673380234595566,LANDSAT/LT05/C02/T1_L2,2.0
AUS_MAR_HSD_HIG,2011-09-18,0.26246475538576713,LANDSAT/LT05/C02/T1_L2,3.0
AUS_MAR_HSD_HIG,2010-03-15,0.26151746773144685,LANDSAT/LE07/C02/T1_L2,0.0
AUS_MAR_HSD_HIG,2010-04-16,0.2576614310519688,LANDSAT/LE07/C02/T1_L2,7.0
AUS_MAR_HSD_HIG,2010-05-02,0.1775768853179276,LANDSAT/LE07/C02/T1_L2,15.0
AUS_MAR_HSD_HIG,2010-05-18,0.2568380935369503,LANDSAT/LE07/C02/T1_L2,7.0
AUS_MAR_HSD_HIG,2010-10-09,0.26235924302529245,LANDSAT/LE07/C02/T1_L2,5.0
AUS_MAR_HSD_HIG,2010-12-28,0.2944677707735834,LANDSAT/LE07/C02/T1_L2,1.0
AUS_MAR_HSD_HIG,2011-01-29,0.2984955039609123,LANDSAT/LE07/C02/T1_L2,0.0
AUS_MAR_HSD_HIG,2011-02-14,0.2947156551730396,LANDSAT/LE07/C02/T1_L2,19.0
AUS_MAR_HSD_HIG,2011-03-18,0.2915023690517632,LANDSAT/LE07/C02/T1_L2,18.0
AUS_MAR_HSD_HIG,2011-10-12,0.2698302765095436,LANDSAT/LE07/C02/T1_L2,3.0
AUS_MAR_HSD_HIG,2011-11-13,0.25277541261455044,LANDSAT/LE07/C02/T1_L2,16.0
AUS_MAR_HSD_HIG,2011-12-15,0.28503000700860515,LANDSAT/LE07/C02/T1_L2,11.0
AUS_CAR_THI_00F,2008-10-04,0.3163791078398908,LANDSAT/LT05/C02/T1_L2,2.0
AUS_CAR_THI_00F,2008-10-28,0.08494003870655731,LANDSAT/LE07/C02/T1_L2,8.0
